FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,NATIONALITY,Nazionalità,OUTCOME_CALL,Esito della telefonata,TIME_PERIOD,Osservazione,OBS_STATUS
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,ALL_VAL,Chiamate valide,2015,113,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,ALL_VAL,Chiamate valide,2016,84,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,ALL_VAL,Chiamate valide,2017,91,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,ALL_VAL,Chiamate valide,2018,144,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,ALL_VAL,Chiamate valide,2019,141,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,ALL_VAL,Chiamate valide,2020,183,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,ALL_VAL,Chiamate valide,2021,204,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,ALL_VAL,Chiamate valide,2022,172,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,ALL_VAL,Chiamate valide,2023,294,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,ALL_VAL,Chiamate valide,2024,371,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2023,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2024,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2016,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2018,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2023,25,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2024,36,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2023,27,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2024,43,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2016,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2018,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2023,28,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,M,Maschi,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2024,44,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2015,926,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2016,746,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2017,716,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2018,871,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2019,881,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2020,1165,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2021,1293,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2022,1099,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2023,1501,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TRANSF_SER,Trasferito servizio,2024,2318,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2015,160,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2016,121,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2017,188,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2018,339,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2019,453,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2020,467,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2021,603,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2022,610,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2023,860,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,NOTRANSF_SER,Non trasferito servizio,2024,971,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,ALL_VAL,Chiamate valide,2015,1086,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,ALL_VAL,Chiamate valide,2016,867,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,ALL_VAL,Chiamate valide,2017,904,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,ALL_VAL,Chiamate valide,2018,1210,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,ALL_VAL,Chiamate valide,2019,1334,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,ALL_VAL,Chiamate valide,2020,1632,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,ALL_VAL,Chiamate valide,2021,1896,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,ALL_VAL,Chiamate valide,2022,1709,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,ALL_VAL,Chiamate valide,2023,2361,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,ALL_VAL,Chiamate valide,2024,3289,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2016,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2017,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2018,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2019,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2021,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2023,6,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,118_REQUIRED,Richiesto intervento del 118,2024,15,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2015,5,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2016,3,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2017,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2018,12,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2019,8,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2020,6,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2021,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2023,112,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,112_REQUIRED,Richiesto intervento del 112,2024,169,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2015,4,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2016,3,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2017,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2018,9,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2019,8,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2020,4,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2023,124,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,113_REQUIRED,Richiesto  intervento 113,2024,202,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2015,5,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2016,5,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2017,2,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2018,12,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2019,9,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2020,6,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2021,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2023,130,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WORLD,Mondo,TOT_EMERG,Totale chiamate in emergenza,2024,217,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2015,121,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2016,83,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2017,80,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2018,125,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2019,152,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2020,135,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2021,159,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2022,156,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2023,201,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TRANSF_SER,Trasferito servizio,2024,232,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2015,17,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2016,10,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2017,11,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2018,26,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2019,36,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2020,30,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2021,50,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2022,49,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2023,43,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,NOTRANSF_SER,Non trasferito servizio,2024,53,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2015,138,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2016,93,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2017,91,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2018,151,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2019,188,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2020,165,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2021,209,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2022,205,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2023,244,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,ALL_VAL,Chiamate valide,2024,285,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2015,2,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2018,5,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2019,2,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2023,16,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,112_REQUIRED,Richiesto intervento del 112,2024,19,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2015,2,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2016,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2018,3,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2019,2,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2023,16,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,113_REQUIRED,Richiesto  intervento 113,2024,20,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2015,2,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2016,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2018,5,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2019,2,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2023,16,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,WRL_X_ITA,Paesi esteri,TOT_EMERG,Totale chiamate in emergenza,2024,20,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2015,805,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2016,663,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2017,636,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2018,746,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2019,729,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2020,1030,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2021,1134,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2022,943,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2023,1300,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,TRANSF_SER,Trasferito servizio,2024,2086,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2015,143,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2016,111,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2017,177,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2018,313,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2019,417,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2020,437,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2021,553,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2022,561,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2023,817,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,NOTRANSF_SER,Non trasferito servizio,2024,918,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2015,948,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2016,774,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2017,813,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2018,1059,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2019,1146,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2020,1467,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2021,1687,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2022,1504,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2023,2117,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,ALL_VAL,Chiamate valide,2024,3004,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2016,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2017,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2018,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2019,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2021,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2023,6,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,118_REQUIRED,Richiesto intervento del 118,2024,15,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2015,3,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2016,3,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2017,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2018,7,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2019,6,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2020,6,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2021,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2023,96,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,112_REQUIRED,Richiesto intervento del 112,2024,150,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2015,2,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2016,2,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2017,1,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2018,6,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2019,6,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2020,4,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2023,108,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,113_REQUIRED,Richiesto  intervento 113,2024,182,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2015,3,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2016,4,
A,Annuale,ITD3,Veneto,USERS,Utenti del 1522,F,Femmine,IT,Italia,TOT_EMERG,Totale chiamate in emergenza,2017,2,
