FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,NATIONALITY,Nazionalità,KNOWLEDGE_1522,Modalità di conoscenza del 1522,TIME_PERIOD,Osservazione,OBS_STATUS
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,HEALTH_SERV,Strutture sanitarie,2023,1,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,LOW_ENF,"'FFOO - forze dell""'ordine'",2023,1,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,LOW_ENF,"'FFOO - forze dell""'ordine'",2024,1,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,FAM_DOC,Medico di famiglia,2024,1,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,OTHER,Altro,2024,1,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,NOKNOW,Non sa/non ricorda,2021,1,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2016,1,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2020,1,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2021,1,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2022,2,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2023,13,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,NRP,Non risponde,2024,10,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2015,7,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2016,7,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2017,9,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2018,9,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2019,2,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2020,16,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2021,9,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2022,6,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2023,3,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,UNAV,Non disponibile,2024,6,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2015,17,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2016,16,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2017,17,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2018,21,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2019,13,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2020,29,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2021,16,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2022,24,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2023,39,
A,Annuale,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",USERS,Utenti del 1522,IT,Italia,TOTAL,Totale,2024,60,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,BROCHURE,Manifesti e locandine,2015,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,BROCHURE,Manifesti e locandine,2016,6,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,BROCHURE,Manifesti e locandine,2017,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,BROCHURE,Manifesti e locandine,2018,2,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,BROCHURE,Manifesti e locandine,2019,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,BROCHURE,Manifesti e locandine,2020,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,BROCHURE,Manifesti e locandine,2021,4,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,BROCHURE,Manifesti e locandine,2022,4,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,BROCHURE,Manifesti e locandine,2023,64,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,BROCHURE,Manifesti e locandine,2024,336,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,RADIO,Radio,2015,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,RADIO,Radio,2016,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,RADIO,Radio,2017,2,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,RADIO,Radio,2018,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,RADIO,Radio,2021,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,RADIO,Radio,2022,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,RADIO,Radio,2023,2,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,TV,TV,2015,135,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,TV,TV,2016,92,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,TV,TV,2017,58,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,TV,TV,2018,123,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,TV,TV,2019,76,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,TV,TV,2020,113,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,TV,TV,2021,52,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,TV,TV,2022,62,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,TV,TV,2023,81,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,TV,TV,2024,101,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PRESS,Stampa,2015,4,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PRESS,Stampa,2016,4,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PRESS,Stampa,2017,2,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PRESS,Stampa,2018,8,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PRESS,Stampa,2019,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PRESS,Stampa,2020,15,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PRESS,Stampa,2021,14,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PRESS,Stampa,2022,12,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PRESS,Stampa,2023,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PRESS,Stampa,2024,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,INTERNET,Internet,2015,58,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,INTERNET,Internet,2016,75,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,INTERNET,Internet,2017,72,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,INTERNET,Internet,2018,84,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,INTERNET,Internet,2019,141,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,INTERNET,Internet,2020,105,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,INTERNET,Internet,2021,86,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,INTERNET,Internet,2022,155,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,INTERNET,Internet,2023,204,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,INTERNET,Internet,2024,221,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,SOCIALMEDIA,Social media,2021,6,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,SOCIALMEDIA,Social media,2022,9,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,SOCIALMEDIA,Social media,2023,18,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,NEWSWEB,Notizie dal web - ricerca sui motori di ricerca,2021,4,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,NEWSWEB,Notizie dal web - ricerca sui motori di ricerca,2022,8,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,CHAT,Chat di amici e conoscenti,2021,2,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,CHAT,Chat di amici e conoscenti,2022,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2015,13,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2016,13,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2017,23,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2018,36,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2019,25,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2020,23,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2021,38,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE,Parente / amico / conoscente,2022,30,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE_REL,Parente,2023,7,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE_REL,Parente,2024,6,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE_FRACQ,Amico/conoscente,2023,21,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,RELATIVE_FRACQ,Amico/conoscente,2024,22,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2015,21,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2016,19,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2017,20,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2018,30,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2019,20,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2020,26,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2021,23,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2022,35,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2023,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PUB_SERV,Servizio pubblico,2024,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PHONE_BOOK,Elenco telefonico,2015,14,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PHONE_BOOK,Elenco telefonico,2016,9,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PHONE_BOOK,Elenco telefonico,2017,4,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PHONE_BOOK,Elenco telefonico,2018,6,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PHONE_BOOK,Elenco telefonico,2019,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PHONE_BOOK,Elenco telefonico,2020,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PHONE_BOOK,Elenco telefonico,2021,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,HEALTH_SERV,Strutture sanitarie,2023,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,HEALTH_SERV,Strutture sanitarie,2024,2,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,LOW_ENF,"'FFOO - forze dell""'ordine'",2023,30,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,LOW_ENF,"'FFOO - forze dell""'ordine'",2024,25,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,SOC_SERV,Servizi sociali,2023,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,SOC_SERV,Servizi sociali,2024,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,FAM_DOC,Medico di famiglia,2023,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,FAM_DOC,Medico di famiglia,2024,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PLACEW,Luogo di culto,2023,2,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PSYC,Psicologo/a psichiatra,2023,4,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,PSYC,Psicologo/a psichiatra,2024,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2016,4,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2017,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2018,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2019,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2020,4,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2021,13,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2022,10,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2023,11,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,OTHER,Altro,2024,4,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2015,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2016,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2017,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2018,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2019,2,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2020,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2021,13,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,NOKNOW,Non sa/non ricorda,2022,12,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2015,7,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2016,7,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2017,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2018,11,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2019,10,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2020,9,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2021,27,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2022,23,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2023,243,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,NRP,Non risponde,2024,177,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2015,289,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2016,266,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2017,206,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2018,224,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2019,207,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2020,310,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2021,348,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2022,216,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2023,64,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,UNAV,Non disponibile,2024,70,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2015,548,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2016,497,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2017,395,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2018,527,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2019,493,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2020,612,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2021,636,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2022,580,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2023,762,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WORLD,Mondo,TOTAL,Totale,2024,981,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,BROCHURE,Manifesti e locandine,2016,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,BROCHURE,Manifesti e locandine,2022,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,BROCHURE,Manifesti e locandine,2023,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,BROCHURE,Manifesti e locandine,2024,26,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2015,13,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2016,6,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2017,2,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2018,11,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2019,9,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2020,9,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2022,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2023,4,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,TV,TV,2024,6,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PRESS,Stampa,2015,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PRESS,Stampa,2018,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PRESS,Stampa,2019,2,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PRESS,Stampa,2020,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PRESS,Stampa,2021,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PRESS,Stampa,2023,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2015,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2016,10,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2017,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2018,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2019,16,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2020,10,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2021,7,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2022,15,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2023,24,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,INTERNET,Internet,2024,17,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,CHAT,Chat di amici e conoscenti,2022,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2015,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2017,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2018,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2019,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2020,5,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2021,7,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE,Parente / amico / conoscente,2022,9,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE_REL,Parente,2023,1,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE_FRACQ,Amico/conoscente,2023,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,RELATIVE_FRACQ,Amico/conoscente,2024,3,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2015,4,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2016,2,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2017,4,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2018,4,
A,Annuale,ITC3,Liguria,USERS,Utenti del 1522,WRL_X_ITA,Paesi esteri,PUB_SERV,Servizio pubblico,2019,7,
