FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,TYPE_VIOLENCE,Tipo_di_violenza,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2021,34,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2022,23,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2023,13,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,SEXVIOL,Violenza sessuale,2024,20,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2015,9,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2016,5,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2017,6,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2018,8,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2019,8,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2020,11,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2021,13,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2022,12,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,THREATS,Minacce,2024,6,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,HARASS_WORK,Mobbing,2017,3,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,HARASS_WORK,Mobbing,2022,1,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,HARASS_WORK,Mobbing,2023,1,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,DIS_SEX_EXPL,Diffusione illecita di immagini o di video sessualmente espliciti,2024,2,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,PHYVIOL,Violenza psicologica,2015,72,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,PHYVIOL,Violenza psicologica,2016,88,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,PHYVIOL,Violenza psicologica,2017,86,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,PHYVIOL,Violenza psicologica,2018,82,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,PHYVIOL,Violenza psicologica,2019,78,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,PHYVIOL,Violenza psicologica,2020,116,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,PHYVIOL,Violenza psicologica,2021,110,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,PHYVIOL,Violenza psicologica,2022,87,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,PHYVIOL,Violenza psicologica,2023,102,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,PHYVIOL,Violenza psicologica,2024,136,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,ECON_VIOL,Violenza economica,2015,3,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,ECON_VIOL,Violenza economica,2016,4,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,ECON_VIOL,Violenza economica,2017,3,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,ECON_VIOL,Violenza economica,2018,6,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,ECON_VIOL,Violenza economica,2019,4,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,ECON_VIOL,Violenza economica,2020,9,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,ECON_VIOL,Violenza economica,2021,5,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,ECON_VIOL,Violenza economica,2022,1,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,ECON_VIOL,Violenza economica,2023,3,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,ECON_VIOL,Violenza economica,2024,2,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,STLK,Atti persecutori/ stalking,2023,23,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,STLK,Atti persecutori/ stalking,2024,26,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,ONL_VIOL,Violenza digitale,2023,1,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2015,4,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2017,1,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2018,4,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2020,4,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2021,1,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2022,3,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2023,1,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2015,7,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2016,7,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2017,3,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2018,6,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2019,5,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2020,4,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2021,7,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2022,3,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2023,4,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2024,4,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2015,205,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2016,209,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2017,183,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2018,228,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2019,184,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2020,307,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2021,310,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2022,231,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2023,263,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2024,360,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,NRP,Non indicato,PHY,Violenza fisica,2023,2,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2023,4,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2024,3,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2023,6,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2024,3,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2015,106,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2016,97,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2017,70,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2018,119,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2019,78,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2020,142,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2021,140,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2022,103,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2023,120,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,PHY,Violenza fisica,2024,166,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2015,5,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2016,11,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2017,13,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2018,6,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2019,11,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2020,23,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2021,37,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2022,23,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2023,14,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,SEXVIOL,Violenza sessuale,2024,20,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2015,10,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2016,5,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2017,7,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2018,8,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2019,9,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2020,11,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2021,14,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2022,12,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,THREATS,Minacce,2024,6,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2017,3,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2022,1,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,HARASS_WORK,Mobbing,2023,1,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,DIS_SEX_EXPL,Diffusione illecita di immagini o di video sessualmente espliciti,2024,2,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2015,76,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2016,91,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2017,87,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2018,85,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2019,80,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2020,128,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2021,114,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2022,88,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2023,105,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,PHYVIOL,Violenza psicologica,2024,141,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2015,3,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2016,4,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2017,3,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2018,6,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2019,5,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2020,10,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2021,6,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2022,1,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2023,4,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,ECON_VIOL,Violenza economica,2024,2,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,STLK,Atti persecutori/ stalking,2023,23,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,STLK,Atti persecutori/ stalking,2024,26,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,ONL_VIOL,Violenza digitale,2023,1,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2015,5,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2017,2,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2018,4,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2020,4,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2021,1,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2022,4,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2023,1,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2015,7,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2016,7,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2017,3,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2018,6,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2019,6,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2020,4,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2021,7,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2022,3,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2023,8,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2024,7,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2015,212,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2016,215,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2017,188,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2018,234,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2019,189,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2020,322,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2021,319,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2022,235,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2023,277,,
A,Annuale,ITC3,Liguria,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2024,370,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2015,7,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2016,8,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2017,13,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2018,13,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2019,11,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2020,20,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2021,20,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2022,8,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2023,22,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,PHY,Violenza fisica,2024,20,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2015,3,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2016,4,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2017,6,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2018,5,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2019,6,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2020,6,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2021,16,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2022,4,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2023,5,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,SEXVIOL,Violenza sessuale,2024,2,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2015,4,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2016,5,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2017,4,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2018,1,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2019,1,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2020,3,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2021,6,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2022,3,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2023,2,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,THREATS,Minacce,2024,1,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,HARASS_WORK,Mobbing,2017,1,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,HARASS_WORK,Mobbing,2018,1,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,HARASS_WORK,Mobbing,2021,1,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,DIS_SEX_EXPL,Diffusione illecita di immagini o di video sessualmente espliciti,2023,2,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2015,21,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2016,19,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2017,10,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2018,17,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2019,14,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2020,27,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2021,13,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2022,10,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2023,21,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,PHYVIOL,Violenza psicologica,2024,21,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,ECON_VIOL,Violenza economica,2020,1,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,ECON_VIOL,Violenza economica,2023,1,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,ECON_VIOL,Violenza economica,2024,1,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,STLK,Atti persecutori/ stalking,2023,13,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,STLK,Atti persecutori/ stalking,2024,9,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,OTH,Altro,2023,2,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2015,3,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2016,3,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2017,1,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2018,2,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2019,2,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2020,2,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2022,5,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2023,1,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2015,3,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2017,2,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2018,2,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2019,2,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2020,2,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2021,2,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2022,3,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2024,1,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2015,41,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2016,39,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2017,37,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2018,41,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2019,36,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2020,61,,
A,Annuale,ITC4,Lombardia,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2021,58,,
