FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,SEXUAL_ORIENTATION,Orientamento sessuale,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2017,190,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2018,290,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2019,256,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2020,314,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2021,315,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2022,297,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2015,240,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2016,224,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2017,190,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2018,291,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2019,256,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2020,316,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2021,318,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2022,298,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2023,438,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2024,609,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,NRP,Non indicato,MISSING,Missing,2024,1,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2024,1,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2017,1,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2020,1,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2021,3,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2018,1,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2020,2,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2021,1,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2022,1,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2023,517,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2024,704,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2015,262,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2016,238,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2017,220,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2018,320,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2019,283,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2020,336,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2021,343,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2022,326,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2015,262,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2016,238,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2017,221,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2018,321,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2019,283,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2020,339,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2021,347,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2022,327,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2023,517,,
A,Annuale,ITD4,Friuli-Venezia Giulia,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2024,704,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2016,4,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2017,7,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2018,2,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2020,6,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2021,3,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2022,4,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2016,1,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2017,3,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2020,1,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2021,3,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2022,1,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2023,238,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2024,337,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2015,102,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2016,82,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2017,72,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2018,107,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2019,120,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2020,145,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2021,161,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2022,129,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2015,102,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2016,87,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2017,79,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2018,109,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2019,120,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2020,151,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2021,165,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2022,134,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2023,238,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2024,337,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2015,2,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2016,2,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2017,4,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2018,4,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2020,8,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2021,7,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2022,4,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2015,3,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2016,2,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2017,2,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2018,2,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2020,11,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2021,10,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2022,4,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2023,2824,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2024,3326,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2015,860,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2016,790,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2017,678,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2018,987,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2019,1005,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2020,1438,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2021,1486,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2022,1446,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2015,864,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2016,794,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2017,683,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2018,992,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2019,1005,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2020,1455,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2021,1502,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2022,1454,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2023,2824,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2024,3326,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,NRP,Non indicato,MISSING,Missing,2023,17,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,NRP,Non indicato,MISSING,Missing,2024,11,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2023,17,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2024,11,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2015,2,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2016,6,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2017,11,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2018,6,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2020,14,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2021,10,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2022,8,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2015,3,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2016,3,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2017,5,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2018,2,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2020,12,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2021,13,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2022,5,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2023,3079,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,MISSING,Missing,2024,3674,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2015,962,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2016,872,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2017,750,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2018,1094,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2019,1125,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2020,1583,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2021,1647,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,OTHER,Altro o non indicato,2022,1575,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2015,966,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2016,881,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2017,762,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2018,1101,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2019,1125,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2020,1606,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2021,1667,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2022,1588,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2023,3079,,
A,Annuale,ITD5,Emilia-Romagna,USERS,Utenti del 1522,T,Totale,TOTAL,Totale,2024,3674,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2015,4,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2016,7,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2017,11,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2018,3,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2019,12,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2020,20,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2021,18,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,OMOX,Omosessuale,2022,19,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2015,4,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2016,2,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2017,9,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2018,1,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2019,4,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2020,13,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2021,6,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,TRANS,Transessuale,2022,7,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2023,927,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,MISSING,Missing,2024,1181,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2015,392,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2016,318,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2017,368,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2018,451,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2019,462,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2020,622,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2021,553,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,OTHER,Altro o non indicato,2022,577,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2015,399,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2016,326,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2017,382,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2018,454,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2019,478,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2020,649,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2021,574,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2022,600,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2023,927,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,M,Maschi,TOTAL,Totale,2024,1181,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2015,3,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2016,5,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2017,4,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2018,4,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2019,9,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2020,20,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2021,14,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,OMOX,Omosessuale,2022,10,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2015,15,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2016,5,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2017,9,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2018,6,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2019,4,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2020,39,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2021,38,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,TRANS,Transessuale,2022,12,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2023,7468,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,MISSING,Missing,2024,9201,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2015,3633,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2016,3302,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2017,3127,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2018,4446,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2019,4329,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2020,5400,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2021,5834,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,OTHER,Altro o non indicato,2022,5264,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2015,3650,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2016,3312,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2017,3139,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2018,4456,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2019,4342,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2020,5457,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2021,5883,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2022,5286,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2023,7468,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,F,Femmine,TOTAL,Totale,2024,9201,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,NRP,Non indicato,MISSING,Missing,2023,50,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,NRP,Non indicato,MISSING,Missing,2024,26,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2023,50,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,NRP,Non indicato,TOTAL,Totale,2024,26,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2015,7,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2016,12,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2017,15,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2018,7,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2019,21,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2020,40,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2021,32,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,T,Totale,OMOX,Omosessuale,2022,29,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2015,19,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2016,7,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2017,18,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2018,7,,
A,Annuale,ITE,Centro,USERS,Utenti del 1522,T,Totale,TRANS,Transessuale,2019,8,,
