FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,COMP_REASWITHDRAWAL,Denucia_motivo_ritiro,TIME_PERIOD,Osservazione,OBS_STATUS,Stato_osservazione
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2021,59,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2022,37,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2023,76,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2024,67,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2017,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2018,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2022,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2023,9,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2024,10,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2015,7,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2016,5,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2017,13,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2018,8,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2019,7,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2020,24,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2021,27,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2022,10,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2024,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2015,72,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2016,64,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2017,71,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2018,61,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2019,56,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2020,102,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2021,103,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2022,51,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2023,96,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2024,90,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2015,300,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2016,346,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2017,278,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2018,341,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2019,322,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2020,414,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2021,496,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2022,356,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2023,447,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2024,510,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2015,71,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2016,85,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2017,80,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2018,64,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2019,74,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2020,75,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2021,117,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2022,83,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2023,60,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2024,122,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2015,1566,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2016,1675,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2017,1541,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2018,1713,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2019,1643,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2020,2317,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2021,2402,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2022,2157,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2023,2539,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2024,3387,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2015,9,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2016,13,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2017,13,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2018,15,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2019,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2020,21,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2021,46,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2022,38,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2023,295,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,NRP,Non risponde,2024,241,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2015,131,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2016,94,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2017,163,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2018,187,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2019,117,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2020,745,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2021,471,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2022,160,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2023,43,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,UNAV,Non disponibile,2024,75,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2015,2077,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2016,2213,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2017,2075,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2018,2320,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2019,2159,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2020,3572,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2021,3532,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2022,2794,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2023,3384,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,F,Femmine,ALL,Tutte le voci,2024,4335,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,REPORT,Denuncia,2023,5,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,REPORT,Denuncia,2024,1,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,NOREPORT,Non denuncia,2023,8,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,NOREPORT,Non denuncia,2024,4,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,NRP,Non risponde,2023,7,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,NRP,Non risponde,2024,6,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2023,50,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,UNAV,Non disponibile,2024,39,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2023,70,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,NRP,Non indicato,ALL,Tutte le voci,2024,50,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2015,305,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2016,354,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2017,285,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2018,345,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2019,327,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2020,424,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2021,511,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2022,358,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2023,462,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,REPORT,Denuncia,2024,520,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2015,72,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2016,88,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2017,80,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2018,65,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2019,76,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2020,77,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2021,119,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2022,84,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2023,61,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,WITHDR_COMP,Ritira la denuncia,2024,123,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2015,1625,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2016,1723,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2017,1591,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2018,1760,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2019,1685,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2020,2383,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2021,2461,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2022,2194,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2023,2623,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,NOREPORT,Non denuncia,2024,3458,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2015,9,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2016,13,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2017,14,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2018,16,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2019,3,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2020,21,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2021,46,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2022,39,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2023,311,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,NRP,Non risponde,2024,257,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2015,138,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2016,99,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2017,176,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2018,195,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2019,124,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2020,769,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2021,498,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2022,170,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2023,93,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,UNAV,Non disponibile,2024,117,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2015,2149,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2016,2277,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2017,2146,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2018,2381,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2019,2215,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2020,3674,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2021,3635,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2022,2845,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2023,3550,,
A,Annuale,ITC,Nord-ovest,VICTIMS,Vittime di violenza,T,Totale,ALL,Tutte le voci,2024,4475,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2015,1,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2016,4,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2017,3,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2019,3,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2020,3,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2021,5,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,REPORT,Denuncia,2023,4,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,WITHDR_COMP,Ritira la denuncia,2016,1,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,WITHDR_COMP,Ritira la denuncia,2020,1,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,WITHDR_COMP,Ritira la denuncia,2023,1,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2015,21,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2016,13,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2017,18,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2018,10,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2019,11,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2020,19,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2021,19,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2022,9,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2023,14,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,NOREPORT,Non denuncia,2024,22,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,NRP,Non risponde,2024,4,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2015,2,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2016,1,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2017,7,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2018,3,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2019,1,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2020,3,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2021,12,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,UNAV,Non disponibile,2022,3,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2015,24,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2016,19,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2017,28,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2018,13,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2019,15,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2020,26,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2021,36,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2022,12,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2023,19,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,M,Maschi,ALL,Tutte le voci,2024,26,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2015,84,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2016,102,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2017,82,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2018,109,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2019,98,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2020,118,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2021,154,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2022,100,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2023,118,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,REPORT,Denuncia,2024,112,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2015,29,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2016,31,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2017,23,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2018,22,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2019,25,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2020,17,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2021,31,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2022,22,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2023,16,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,WITHDR_COMP,Ritira la denuncia,2024,35,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2015,494,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2016,520,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2017,464,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2018,527,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2019,475,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2020,633,,
A,Annuale,ITC1,Piemonte,VICTIMS,Vittime di violenza,F,Femmine,NOREPORT,Non denuncia,2021,631,,
