territorio,sesso,imput_affermazione,grado_accordo,percentuale
lazio,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,66.4
lazio,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,5.6
lazio,maschi,Spesso le accuse di violenza sessuale sono false,molto_d_accordo,0.6
lazio,maschi,Spesso le accuse di violenza sessuale sono false,abbastanza_d_accordo,8.7
lazio,maschi,Spesso le accuse di violenza sessuale sono false,poco_d_accordo,34.7
lazio,maschi,Spesso le accuse di violenza sessuale sono false,per_niente_d_accordo,43.8
lazio,maschi,Spesso le accuse di violenza sessuale sono false,non_risponde,12.2
lazio,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,molto_d_accordo,4.6
lazio,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,15.6
lazio,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,18.7
lazio,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,58.1
lazio,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,3.0
lazio,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,9.7
lazio,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,20.1
lazio,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,29.5
lazio,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,34.1
lazio,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,6.6
lazio,femmine,Le donne serie non vengono violentate,molto_d_accordo,0.7
lazio,femmine,Le donne serie non vengono violentate,abbastanza_d_accordo,2.6
lazio,femmine,Le donne serie non vengono violentate,poco_d_accordo,5.8
lazio,femmine,Le donne serie non vengono violentate,per_niente_d_accordo,87.4
lazio,femmine,Le donne serie non vengono violentate,non_risponde,3.4
lazio,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,0.6
lazio,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",abbastanza_d_accordo,1.3
lazio,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",poco_d_accordo,3.2
lazio,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",per_niente_d_accordo,91.5
lazio,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",non_risponde,3.4
lazio,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,molto_d_accordo,0.8
lazio,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,abbastanza_d_accordo,3.9
lazio,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,10.6
lazio,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,76.3
lazio,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,non_risponde,8.4
lazio,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,molto_d_accordo,2.8
lazio,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,abbastanza_d_accordo,11.3
lazio,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,poco_d_accordo,9.4
lazio,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,72.4
lazio,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,4.1
lazio,femmine,Spesso le accuse di violenza sessuale sono false,molto_d_accordo,1.0
lazio,femmine,Spesso le accuse di violenza sessuale sono false,abbastanza_d_accordo,6.5
lazio,femmine,Spesso le accuse di violenza sessuale sono false,poco_d_accordo,30.2
lazio,femmine,Spesso le accuse di violenza sessuale sono false,per_niente_d_accordo,53.8
lazio,femmine,Spesso le accuse di violenza sessuale sono false,non_risponde,8.4
sud,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,molto_d_accordo,10.8
sud,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,17.1
sud,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,23.1
sud,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,42.0
sud,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,7.1
sud,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,16.0
sud,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,30.0
sud,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,23.6
sud,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,21.3
sud,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,9.1
sud,maschi,Le donne serie non vengono violentate,molto_d_accordo,4.5
sud,maschi,Le donne serie non vengono violentate,abbastanza_d_accordo,6.4
sud,maschi,Le donne serie non vengono violentate,poco_d_accordo,9.4
sud,maschi,Le donne serie non vengono violentate,per_niente_d_accordo,72.6
sud,maschi,Le donne serie non vengono violentate,non_risponde,7.1
sud,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,1.5
sud,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",abbastanza_d_accordo,1.7
sud,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",poco_d_accordo,6.1
sud,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",per_niente_d_accordo,83.7
sud,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",non_risponde,7.0
sud,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,molto_d_accordo,2.3
sud,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,abbastanza_d_accordo,9.2
sud,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,16.1
sud,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,57.9
sud,maschi,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,non_risponde,14.4
sud,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,molto_d_accordo,5.4
sud,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,abbastanza_d_accordo,11.4
sud,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,poco_d_accordo,12.9
sud,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,62.2
sud,maschi,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,8.3
sud,maschi,Spesso le accuse di violenza sessuale sono false,molto_d_accordo,2.6
sud,maschi,Spesso le accuse di violenza sessuale sono false,abbastanza_d_accordo,12.7
sud,maschi,Spesso le accuse di violenza sessuale sono false,poco_d_accordo,31.3
sud,maschi,Spesso le accuse di violenza sessuale sono false,per_niente_d_accordo,39.5
sud,maschi,Spesso le accuse di violenza sessuale sono false,non_risponde,13.9
sud,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,molto_d_accordo,9.6
sud,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,18.1
sud,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,19.9
sud,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,46.3
sud,femmine,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,6.1
sud,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,13.3
sud,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,28.2
sud,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,24.8
sud,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,24.6
sud,femmine,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,9.1
sud,femmine,Le donne serie non vengono violentate,molto_d_accordo,3.0
sud,femmine,Le donne serie non vengono violentate,abbastanza_d_accordo,4.0
sud,femmine,Le donne serie non vengono violentate,poco_d_accordo,7.2
sud,femmine,Le donne serie non vengono violentate,per_niente_d_accordo,79.2
sud,femmine,Le donne serie non vengono violentate,non_risponde,6.6
sud,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,1.0
sud,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",abbastanza_d_accordo,1.4
sud,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",poco_d_accordo,5.1
sud,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",per_niente_d_accordo,85.9
sud,femmine,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",non_risponde,6.7
sud,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,molto_d_accordo,1.3
sud,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,abbastanza_d_accordo,5.2
sud,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,poco_d_accordo,11.8
sud,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,per_niente_d_accordo,68.4
sud,femmine,Di fronte a una proposta sessuale le donne spesso dicono no ma in realtà intendono sì,non_risponde,13.3
sud,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,molto_d_accordo,3.5
sud,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,abbastanza_d_accordo,13.2
sud,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,poco_d_accordo,13.2
sud,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,per_niente_d_accordo,62.2
sud,femmine,Se una donna subisce una violenza sessuale quando è ubriaca o è sotto l’effetto di droghe è almeno in parte responsabile,non_risponde,7.9
sud,femmine,Spesso le accuse di violenza sessuale sono false,molto_d_accordo,1.7
sud,femmine,Spesso le accuse di violenza sessuale sono false,abbastanza_d_accordo,7.4
sud,femmine,Spesso le accuse di violenza sessuale sono false,poco_d_accordo,27.6
sud,femmine,Spesso le accuse di violenza sessuale sono false,per_niente_d_accordo,52.5
sud,femmine,Spesso le accuse di violenza sessuale sono false,non_risponde,10.8
abruzzo,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,molto_d_accordo,9.9
abruzzo,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,abbastanza_d_accordo,19.4
abruzzo,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,poco_d_accordo,27.6
abruzzo,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,per_niente_d_accordo,35.4
abruzzo,maschi,Le donne possono provocare la violenza sessuale con il loro modo di vestire,non_risponde,7.8
abruzzo,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,molto_d_accordo,16.1
abruzzo,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,abbastanza_d_accordo,34.8
abruzzo,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,poco_d_accordo,17.3
abruzzo,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,per_niente_d_accordo,22.9
abruzzo,maschi,Le donne che non vogliono un rapporto sessuale riescono ad evitarlo,non_risponde,8.9
abruzzo,maschi,Le donne serie non vengono violentate,molto_d_accordo,2.5
abruzzo,maschi,Le donne serie non vengono violentate,abbastanza_d_accordo,1.1
abruzzo,maschi,Le donne serie non vengono violentate,poco_d_accordo,11.6
abruzzo,maschi,Le donne serie non vengono violentate,per_niente_d_accordo,78.3
abruzzo,maschi,Le donne serie non vengono violentate,non_risponde,6.5
abruzzo,maschi,"Se un marito/compagno obbliga la moglie/compagna ad avere un rapporto sessuale contro la sua volontà, non è una violenza",molto_d_accordo,1.7
